Seed,H1_max,H1_avg,H1_count,height_max,total_steps,stopping_time,max_value,odd_steps,max_consecutive_odds,sum_of_values,peak_ratio
1716,0.41421353816986084,0.40846690823954923,31,39,104,1,9232,37,1,105333.0,5.37995337995338
1717,0.41421353816986084,0.40846690823954923,31,39,104,3,9232,37,1,111775.0,5.376820034944671
1718,0.41421353816986084,0.41042320779029356,47,63,148,1,9232,54,1,176356.0,5.373690337601863
1719,0.41421353816986084,0.4105021730065346,48,67,148,8,11608,54,1,201618.0,6.7527632344386275
1720,0.6055512428283691,0.41204931906291414,28,38,104,1,9232,37,1,106901.0,5.367441860465116
1721,1.0,0.45326596895853677,15,25,55,3,5812,18,1,45980.0,3.3771063335270193
1722,0.6055512428283691,0.4121239473079813,29,39,104,1,9232,37,1,110135.0,5.361207897793264
1723,0.41421353816986084,0.41421353816986084,13,25,55,11,8728,18,1,68624.0,5.065583284968079
1724,0.41421353816986084,0.41421353816986084,7,22,42,1,4372,13,1,28251.0,2.5359628770301623
1725,0.41421353816986084,0.41421353816986084,8,23,42,3,5176,13,1,34723.0,3.0005797101449274
1726,0.41421353816986084,0.41421353816986084,6,21,42,1,13120,13,1,62205.0,7.601390498261877
1727,0.41421353816986084,0.41421353816986084,8,26,55,21,39364,18,1,271002.0,22.79328314997105
1728,1.0,0.42736324571794077,31,41,117,1,9232,42,1,104842.0,5.342592592592593
1729,0.41421353816986084,0.41421353816986084,27,44,104,3,9232,37,1,123169.0,5.339502602660497
1730,1.0,0.4362897025214301,45,59,148,1,9232,54,1,170390.0,5.336416184971099
1731,1.0,0.42391927469344365,42,63,148,6,9232,54,1,184462.0,5.333333333333333
1732,1.0,0.4978973184313093,7,10,29,1,1732,8,1,8152.0,1.0
1733,0.41421353816986084,0.41421353816986084,6,12,29,3,5200,8,1,14654.0,3.000577034045009
1734,0.41421353816986084,0.41421353816986084,5,12,29,1,3904,8,1,15206.0,2.251441753171857
1735,0.41421353816986084,0.41421353816986084,28,42,104,13,11716,37,1,167521.0,6.752737752161384
1736,0.41421353816986084,0.41421353816986084,5,8,29,1,1736,8,1,7190.0,1.0
1737,0.41421353816986084,0.41421353816986084,26,44,104,3,9232,37,1,143245.0,5.3149107656879675
1738,0.41421353816986084,0.41421353816986084,5,10,29,1,2608,8,1,10454.0,1.5005753739930956
1739,0.41421353816986084,0.41421353816986084,13,18,55,8,7828,18,1,63696.0,4.501437607820587
1740,0.41421353816986084,0.41421353816986084,5,12,29,1,1960,8,1,10738.0,1.1264367816091954
1741,0.41421353816986084,0.41421353816986084,4,13,29,3,5224,8,1,17270.0,3.0005743825387707
1742,4.416738152503967,0.5418698965234959,47,53,179,1,190996,66,1,1636118.0,109.64179104477611
1743,2.5567376613616943,0.46316100120544434,50,57,179,57,190996,66,1,1678900.0,109.57888697647734
1744,1.0,0.42736324571794077,31,43,117,1,9232,42,1,105284.0,5.293577981651376
1745,1.0,0.43490994224945706,48,55,148,3,9232,54,1,191900.0,5.29054441260745
1746,1.0,0.42415599997450665,41,54,148,1,9232,54,1,198722.0,5.287514318442153
1747,1.0,0.42391927469344365,42,56,148,6,9232,54,1,212924.0,5.284487693188323
1748,1.0,0.42736324571794077,31,41,117,1,9232,42,1,106932.0,5.281464530892449
1749,1.0,0.42736324571794077,31,43,117,3,9232,42,1,113494.0,5.278444825614637
1750,1.0,0.5118446151415507,6,12,29,1,3940,8,1,28708.0,2.2514285714285713
1751,0.41421353816986084,0.41421353816986084,5,14,29,8,11824,8,1,54440.0,6.752712735579669
1752,0.41421353816986084,0.41421353816986084,16,27,55,1,1752,18,1,16032.0,1.0
1753,0.5857864618301392,0.42646874700273785,14,21,55,3,5920,18,1,34244.0,3.377067883628066
1754,0.41421353816986084,0.41421353816986084,16,27,55,1,2632,18,1,19326.0,1.500570125427594
1755,0.41421353816986084,0.41421353816986084,13,20,42,13,13336,13,1,95803.0,7.598860398860399
1756,0.41421353816986084,0.41421353816986084,15,27,55,1,2968,18,1,22500.0,1.6902050113895217
1757,0.41421353816986084,0.41421353816986084,15,29,55,3,5272,18,1,29092.0,3.000569151963574
1758,1.0,0.42767990552462065,39,57,148,1,10024,54,1,189986.0,5.70193401592719
1759,1.0,0.4377617001533508,40,54,148,16,26728,54,1,259148.0,15.19499715747584
1760,0.41421353816986084,0.4091236659458705,35,46,117,1,9232,42,1,105726.0,5.245454545454545
1761,0.41421353816986084,0.41421353816986084,38,39,104,3,15064,37,1,324953.0,8.554230550823396
1762,1.0,0.42736324571794077,31,42,117,1,9232,42,1,112280.0,5.23950056753689
1763,1.0,0.42736324571794077,31,44,117,6,9232,42,1,126612.0,5.236528644356211
1764,0.41421353816986084,0.41421353816986084,5,8,29,1,1764,8,1,12216.0,1.0
1765,0.41421353816986084,0.41421353816986084,5,10,29,3,5296,8,1,18838.0,3.00056657223796
1766,0.41421353816986084,0.41421353816986084,7,11,29,1,3976,8,1,19400.0,2.251415628539071
1767,1.0,0.42391927469344365,42,58,148,34,22660,54,1,393914.0,12.82399547255235
1768,1.0,0.4269523173570633,32,47,117,1,9232,42,1,106572.0,5.221719457013575
1769,0.41421353816986084,0.41421353816986084,17,20,55,3,13444,18,1,120656.0,7.599773883550029
1770,0.41421353816986084,0.4091236659458705,35,46,117,1,9232,42,1,109896.0,5.215819209039548
1771,0.5857864618301392,0.43566015362739563,16,21,55,8,10096,18,1,89450.0,5.700734048560135
1772,0.41421353816986084,0.41421353816986084,13,30,55,1,2248,18,1,23212.0,1.2686230248306998
1773,0.41421353816986084,0.41421353816986084,13,32,55,3,5320,18,1,29864.0,3.0005640157924423
1774,0.41421353816986084,0.41421353816986084,11,31,55,1,5992,18,1,36256.0,3.3776775648252535
1775,0.41421353816986084,0.41421353816986084,18,34,86,24,45520,30,1,325092.0,25.645070422535213
1776,0.8218544721603394,0.43459558486938477,20,33,73,1,9232,25,1,89479.0,5.198198198198198
1777,1.0,0.4269523173570633,32,47,117,3,9232,42,1,120620.0,5.195272931907709
1778,3.242640495300293,0.5386878928622684,37,62,148,1,21688,54,1,353046.0,12.197975253093363
1779,3.242640495300293,0.4851835079682179,39,64,148,6,21688,54,1,367508.0,12.191118605958403
1780,0.41421353816986084,0.41421353816986084,20,35,73,1,9232,25,1,91157.0,5.186516853932584
1781,0.41421353816986084,0.41421353816986084,20,35,73,3,9232,25,1,97839.0,5.183604716451431
1782,1.0,0.45605542830058504,14,19,47,1,8584,15,1,80331.0,4.81705948372615
1783,0.41421353816986084,0.41421353816986084,14,19,47,8,12040,15,1,106533.0,6.75266404935502
1784,0.41421353816986084,0.41421353816986084,15,36,73,1,9232,25,1,98295.0,5.174887892376682
1785,0.41421353816986084,0.41421353816986084,4,15,29,3,6784,8,1,48378.0,3.8005602240896357
1786,0.41421353816986084,0.41421353816986084,16,37,73,1,9232,25,1,101649.0,5.16909294512878
1787,0.41421353816986084,0.38725346989101833,9,16,47,19,15280,15,1,136081.0,8.55064353665361
1788,0.41421353816986084,0.41421353816986084,14,35,99,1,39364,35,1,474483.0,22.01565995525727
1789,0.41421353816986084,0.41421353816986084,15,36,99,3,39364,35,1,481195.0,22.003353828954722
1790,0.41421353816986084,0.41421353816986084,14,40,99,1,39364,35,1,559307.0,21.991061452513968
1791,0.41421353816986084,0.41421353816986084,22,45,99,29,103336,35,1,1105869.0,57.69737576772753
1792,0.41421353816986084,0.41421353816986084,3,11,24,1,1792,6,1,3858.0,1.0
1793,1.0,0.4258604219981602,35,43,117,3,9232,42,1,128762.0,5.148912437255995
1794,1.0,0.43968251477117126,23,28,68,1,2752,23,1,40561.0,1.5340022296544036
1795,1.0,0.4386213074127833,24,26,68,6,8080,23,1,55153.0,4.5013927576601676
1796,0.6055512428283691,0.4123772310488152,33,41,117,1,9232,42,1,113448.0,5.140311804008909
1797,0.6055512428283691,0.4123198464512825,32,43,117,3,9232,42,1,120190.0,5.137451307735114
1798,0.6055512428283691,0.4020912108882781,31,43,117,1,9232,42,1,120762.0,5.134593993325917
1799,1.0,0.4450444045819734,19,33,68,11,12148,23,1,95481.0,6.752640355753196
1800,0.41421353816986084,0.41421353816986084,12,22,55,1,4372,18,1,33408.0,2.428888888888889
1801,2.0,0.4657465976018172,52,54,161,3,17332,59,1,281377.0,9.623542476402
1802,0.41421353816986084,0.41421353816986084,10,24,55,1,4372,18,1,36792.0,2.4261931187569368
1803,0.41421353816986084,0.3963989853858948,10,15,42,8,8116,13,1,56379.0,4.50138657792568
1804,0.41421353816986084,0.41421353816986084,9,24,55,1,4372,18,1,37086.0,2.42350332594235
1805,0.41421353816986084,0.41421353816986084,10,25,55,3,5416,18,1,43858.0,3.0005540166204985
1806,0.6055512428283691,0.41324604749679567,30,41,117,1,9232,42,1,136878.0,5.111849390919159
1807,0.6055512428283691,0.4122587596216509,31,46,117,11,18304,42,1,181230.0,10.129496402877697
1808,0.41421353816986084,0.41421353816986084,4,7,16,1,1808,3,1,4609.0,1.0
1809,0.41421353816986084,0.41421353816986084,9,29,55,3,5428,18,1,49196.0,3.000552791597568
1810,1.0,0.4450444045819734,19,34,68,1,5812,23,1,72563.0,3.211049723756906
1811,1.0,0.4450444045819734,19,34,68,6,8152,23,1,87285.0,4.501380452788514
1812,0.41421353816986084,0.41421353816986084,3,8,16,1,1812,3,1,6317.0,1.0
1813,0.41421353816986084,0.41421353816986084,2,10,16,3,5440,3,1,13119.0,3.0005515719801434
1814,0.41421353816986084,0.41421353816986084,9,24,55,1,13120,18,1,83626.0,7.2326350606394705
1815,0.41421353816986084,0.41421353816986084,7,24,55,8,13120,18,1,110298.0,7.228650137741047
1816,0.41421353816986084,0.41421353816986084,2,8,16,1,1816,3,1,6475.0,1.0
1817,0.41421353816986084,0.41421353816986084,11,30,68,3,39364,23,1,306907.0,21.664281783159055
1818,0.41421353816986084,0.41421353816986084,2,10,16,1,2728,3,1,9889.0,1.5005500550055006
1819,1.2360680103302002,0.4286939095367085,44,60,161,99,1276936,59,1,14066483.0,701.9989004947773
1820,0.41421353816986084,0.41421353816986084,10,18,42,1,3076,13,1,25883.0,1.69010989010989
1821,0.41421353816986084,0.41421353816986084,12,19,42,3,5464,13,1,32715.0,3.00054914881933
1822,0.41421353816986084,0.41421353816986084,10,19,42,1,9232,13,1,48257.0,5.066959385290889
1823,1.0,0.4232722255918715,45,73,161,19,27700,59,1,330871.0,15.194733955019199
1824,0.41421353816986084,0.41421353816986084,11,11,37,1,1824,11,1,5187.0,1.0
1825,0.41421353816986084,0.41421353816986084,12,10,42,3,5476,13,1,37633.0,3.0005479452054793
1826,1.0,0.4262029774048749,34,50,130,1,9232,47,1,116423.0,5.055859802847754
1827,1.0,0.4350687265396118,36,49,130,6,9232,47,1,131275.0,5.053092501368363
1828,1.0,0.4258604219981602,35,44,130,1,9232,47,1,116627.0,5.050328227571116
1829,1.0,0.4258604219981602,35,46,130,3,9232,47,1,123489.0,5.047566976489885
1830,1.0,0.4255368974473741,36,47,130,1,9232,47,1,124071.0,5.044808743169399
1831,0.41421353816986084,0.41421353816986084,16,23,68,13,13912,23,1,146025.0,7.59803386127799
1832,0.41421353816986084,0.41421353816986084,12,10,37,1,1832,11,1,6063.0,1.0
1833,0.41421353816986084,0.41421353816986084,7,21,42,3,20896,13,1,108629.0,11.39989088925259
1834,0.41421353816986084,0.41421353816986084,10,12,37,1,2752,11,1,9507.0,1.500545256270447
1835,1.0,0.430762505531311,35,53,130,8,9232,47,1,149391.0,5.031062670299727
1836,0.41421353816986084,0.40986852529572276,41,52,130,1,9232,47,1,115063.0,5.028322440087146
1837,0.41421353816986084,0.4100706189177757,43,53,130,3,9232,47,1,121955.0,5.025585193249864
1838,0.41421353816986084,0.40986852529572276,41,55,130,1,9232,47,1,128577.0,5.02285092491839
1839,1.0,0.42307529760443646,46,56,161,16,18628,59,1,310033.0,10.129418162044589
1840,0.41421353816986084,0.41421353816986084,10,13,37,1,1840,11,1,6159.0,1.0
1841,1.0,0.42641742279132205,48,51,130,3,9232,47,1,125613.0,5.014665942422597
1842,0.5857864618301392,0.41811292279850354,44,54,130,1,9232,47,1,121455.0,5.011943539630836
1843,0.5857864618301392,0.41811292279850354,44,54,130,6,9232,47,1,136437.0,5.009224091155724
1844,0.41421353816986084,0.41421353816986084,8,16,37,1,1844,11,1,7897.0,1.0
1845,0.41421353816986084,0.41421353816986084,8,16,37,3,5536,11,1,14819.0,3.000542005420054
1846,0.41421353816986084,0.41421353816986084,17,32,68,1,10528,23,1,68905.0,5.703141928494041
1847,0.41421353816986084,0.41421353816986084,17,37,68,8,12472,23,1,96047.0,6.752571737953438
1848,1.0,0.4474992615836007,35,52,130,1,9232,47,1,122847.0,4.995670995670996
1849,0.41421353816986084,0.41421353816986084,16,40,68,3,6244,23,1,69531.0,3.3769605191995673
1850,1.0,0.4474992615836007,35,52,130,1,9232,47,1,126321.0,4.99027027027027
1851,0.41421353816986084,0.40939879417419434,37,52,130,11,9376,47,1,156563.0,5.065370070232307
1852,1.0,0.42466586981064236,39,47,130,1,9232,47,1,134235.0,4.984881209503239
1853,1.0,0.4244045615196228,40,48,130,3,9232,47,1,141187.0,4.982191041554237
1854,0.41421353816986084,0.41421353816986084,41,42,117,1,15856,42,1,414944.0,8.552319309600863
1855,0.41421353816986084,0.41421353816986084,41,44,117,19,42280,42,1,528986.0,22.79245283018868
1856,0.41421353816986084,0.41421353816986084,5,12,24,1,1856,6,1,4096.0,1.0
1857,0.41421353816986084,0.41421353816986084,8,16,37,3,5572,11,1,25903.0,3.000538502961766
1858,1.0,0.4249409311696103,38,55,130,1,9232,47,1,124377.0,4.968783638320775
1859,1.0,0.4255368974473741,36,58,130,6,9232,47,1,139489.0,4.966110812264659
1860,0.41421353816986084,0.41421353816986084,10,16,37,1,1860,11,1,9899.0,1.0
1861,0.41421353816986084,0.41421353816986084,9,17,37,3,5584,11,1,16881.0,3.0005373455131648
1862,0.41421353816986084,0.41421353816986084,9,16,37,1,4192,11,1,17473.0,2.2513426423200857
1863,0.41421353816986084,0.41421353816986084,21,32,68,37,15928,23,1,221389.0,8.549651100375739
1864,0.41421353816986084,0.41421353816986084,23,36,86,1,9232,30,1,99630.0,4.952789699570816
1865,0.41421353816986084,0.41421353816986084,16,37,68,3,9448,23,1,71873.0,5.0659517426273455
1866,0.41421353816986084,0.41421353816986084,23,38,86,1,9232,30,1,103134.0,4.947481243301179
1867,0.41421353816986084,0.41421353816986084,9,15,37,8,8404,11,1,39033.0,4.5013390465988214
1868,0.41421353816986084,0.41421353816986084,25,39,86,1,9232,30,1,103438.0,4.942184154175589
1869,0.41421353816986084,0.41421353816986084,23,40,86,3,9232,30,1,110450.0,4.939539860888176
1870,1.0,0.4249409311696103,38,52,130,1,9232,47,1,162771.0,4.936898395721925
1871,1.0,0.44172616899013517,40,55,130,13,18952,47,1,208693.0,10.129342597541422
1872,0.41421353816986084,0.41421353816986084,4,10,24,1,1872,6,1,4568.0,1.0
1873,0.8218544721603394,0.4319370570390121,23,38,86,3,9232,30,1,126948.0,4.928990923651895
1874,2.605551242828369,0.5117661261558533,50,57,174,1,250504,64,1,4446598.0,133.6734258271078
1875,2.605551242828369,0.5047146242398483,52,56,174,6,250504,64,1,4461840.0,133.60213333333334
1876,0.41421353816986084,0.41421353816986084,5,12,24,1,1876,6,1,6336.0,1.0
1877,0.41421353816986084,0.41421353816986084,3,13,24,3,5632,6,1,13378.0,3.000532765050613
1878,0.41421353816986084,0.41421353816986084,23,44,86,1,9232,30,1,125808.0,4.915867944621938
1879,0.41421353816986084,0.41421353816986084,20,47,86,8,12688,30,1,153420.0,6.7525279403938265
1880,1.0,0.42880210280418396,36,45,130,1,9232,47,1,120381.0,4.910638297872341
1881,0.41421353816986084,0.41421353816986084,8,19,37,3,6352,11,1,33821.0,3.3769271664008507
1882,0.6055512428283691,0.41265973983666837,39,44,130,1,9232,47,1,123915.0,4.905419766206164
1883,0.41421353816986084,0.41421353816986084,35,30,86,29,14308,30,1,244388.0,7.598513011152416
1884,0.6055512428283691,0.4124821628843035,35,43,130,1,9232,47,1,127319.0,4.900212314225053
1885,0.6055512428283691,0.41253025664223564,36,44,130,3,9232,47,1,134391.0,4.8976127320954905
1886,1.0,0.5404401024182638,6,17,37,1,9556,11,1,54331.0,5.066808059384941
1887,0.41421353816986084,0.41421353816986084,4,16,37,13,28672,11,1,128523.0,15.194488606253312
1888,0.41421353816986084,0.41421353816986084,7,17,37,1,1888,11,1,5845.0,1.0
1889,1.0,0.417038185843106,29,26,81,3,8080,28,1,97136.0,4.277395447326628
1890,0.41421353816986084,0.41421353816986084,11,16,37,1,2836,11,1,13329.0,1.5005291005291006
1891,0.41421353816986084,0.41421353816986084,9,17,37,6,8512,11,1,28701.0,4.501322051824432
1892,0.41421353816986084,0.41421353816986084,10,18,37,1,1892,11,1,11203.0,1.0
1893,0.41421353816986084,0.41421353816986084,10,18,37,3,5680,11,1,18305.0,3.0005282620179607
1894,0.41421353816986084,0.41421353816986084,10,19,37,1,4264,11,1,18907.0,2.2513199577613516
1895,1.2360680103302002,0.44788904311293265,59,59,174,39,138400,64,1,1331730.0,73.03430079155673
1896,0.41421353816986084,0.41421353816986084,8,19,37,1,1896,11,1,6751.0,1.0
1897,0.41421353816986084,0.41421353816986084,13,27,68,3,14416,23,1,104307.0,7.599367422245651
1898,0.41421353816986084,0.41421353816986084,8,18,37,1,2848,11,1,10315.0,1.5005268703898842
1899,1.0,0.46470416386922203,15,26,68,8,8548,23,1,91751.0,4.501316482359137
1900,0.41421353816986084,0.41421353816986084,5,9,29,1,3616,8,1,23458.0,1.9031578947368422
1901,0.41421353816986084,0.41421353816986084,6,10,29,3,5704,8,1,30590.0,3.0005260389268806
1902,0.41421353816986084,0.41421353816986084,6,14,29,1,6424,8,1,37442.0,3.377497371188223
1903,2.0065724849700928,0.46063053246700403,33,53,130,24,21688,47,1,309967.0,11.396741986337362
1904,0.41421353816986084,0.41421353816986084,6,20,37,1,1904,11,1,7637.0,1.0
1905,0.41421353816986084,0.41421353816986084,8,19,37,3,5716,11,1,21809.0,3.000524934383202
1906,0.41421353816986084,0.41421353816986084,5,10,29,1,3220,8,1,25150.0,1.689401888772298
1907,0.41421353816986084,0.41421353816986084,6,13,29,6,8584,8,1,40652.0,4.501310959622444
1908,0.41421353816986084,0.41421353816986084,7,22,37,1,1908,11,1,9435.0,1.0
1909,0.41421353816986084,0.41421353816986084,7,22,37,3,5728,11,1,16597.0,3.000523834468308
1910,0.41421353816986084,0.41421353816986084,4,14,29,1,4840,8,1,35078.0,2.5340314136125652
1911,0.41421353816986084,0.41421353816986084,3,20,29,8,12904,8,1,63160.0,6.752485609628467
1912,0.41421353816986084,0.41421353816986084,12,19,55,1,9232,18,1,61212.0,4.828451882845188
1913,0.41421353816986084,0.41421353816986084,12,32,81,3,39364,28,1,384344.0,20.57710402509148
1914,0.41421353816986084,0.41421353816986084,13,20,55,1,9232,18,1,64806.0,4.823406478578892
1915,1.2360680103302002,0.43969109654426575,48,65,174,13,1276936,64,1,14129690.0,666.8073107049609
1916,0.41421353816986084,0.41421353816986084,12,29,55,1,9232,18,1,80080.0,4.818371607515657
1917,0.41421353816986084,0.41421353816986084,12,29,55,3,9232,18,1,87272.0,4.8158581116327595
1918,1.2360680103302002,0.4302967642292832,33,52,130,1,41524,47,1,489097.0,21.64963503649635
1919,0.41421353816986084,0.41421353816986084,36,62,130,34,65608,47,1,670859.0,34.18863991662324
1920,0.41421353816986084,0.41421353816986084,3,9,24,1,1920,6,1,4504.0,1.0
1921,1.0,0.4276836278826691,43,54,143,3,9232,52,1,148978.0,4.805830296720458
1922,0.41421353816986084,0.41421353816986084,18,13,50,1,2884,16,1,19908.0,1.5005202913631634
1923,0.41421353816986084,0.41421353816986084,17,15,50,6,8656,16,1,35540.0,4.5013000520020805
1924,1.0,0.4724719524383545,13,21,50,1,2752,16,1,20352.0,1.4303534303534304
1925,1.0,0.4724719524383545,13,21,50,3,5776,16,1,27574.0,3.0005194805194804
1926,1.0,0.4683106371334621,14,18,50,1,4336,16,1,28186.0,2.2512980269989615
1927,0.41421353816986084,0.41421353816986084,15,13,50,11,13012,16,1,69828.0,6.752464971458226
1928,0.41421353816986084,0.41421353816986084,7,9,24,1,1928,6,1,6150.0,1.0
1929,0.41421353816986084,0.41421353816986084,9,19,55,3,10996,18,1,130466.0,5.700362882322447
1930,0.41421353816986084,0.41421353816986084,6,11,24,1,2896,6,1,9774.0,1.5005181347150258
1931,1.0,0.42466586981064236,39,62,143,8,9232,52,1,194788.0,4.780942516830658
1932,0.41421353816986084,0.41421353816986084,5,13,24,1,2176,6,1,10088.0,1.1262939958592133
1933,0.41421353816986084,0.41421353816986084,4,15,24,3,5800,6,1,17340.0,3.0005173305742368
1934,0.41421353816986084,0.41034080930378125,46,63,143,1,9232,52,1,166044.0,4.773526370217167
1935,0.41421353816986084,0.41034080930378125,46,58,143,11,19600,52,1,213536.0,10.12919896640827
